year,month,date,system,central,site,BOD,T_N,T_P,TOC
2024,10,2024.10.28,영산강,주암댐,동복천2,0.9,1.329,0.019,1.6
2024,10,2024.10.28,영산강,죽산보(영산강중류),평동천,2.6,3.658,0.134,5.3
2024,10,2024.10.29,영산강,고막원천,고막원천4,1.7,3.272,0.145,5.2
2024,10,2024.10.29,영산강,영산강하류,삼포천2,2.4,2.682,0.191,6.9
2024,10,2024.10.29,영산강,영산강하류,함평,6.9,2.891,0.168,6.8
2024,10,2024.10.29,영산강,영산강하류,함평천3,1.9,4.37,0.145,5.6
2024,10,2024.10.29,영산강,영암천,영암천2,3.1,2.679,0.144,5
2024,10,2024.10.29,영산강,죽산보(영산강중류),영산포2,3.4,2.737,0.116,5.1
2024,10,2024.10.30,영산강,섬진강댐,관촌,0.5,1.766,0.016,1.8
2024,10,2024.10.30,영산강,섬진강댐하류,임실,1,1.56,0.014,3.6
2024,10,2024.10.30,영산강,오수천,오수천2,0.6,1.816,0.047,2.6
2024,10,2024.10.21,영산강,영산강상류,우치,1.4,1.533,0.08,4.4
2024,10,2024.10.21,영산강,영산강하구언,무안2,1.1,2.298,0.088,4.7
2024,10,2024.10.21,영산강,죽산보(영산강중류),죽산,2.7,3.845,0.13,4.7
2024,10,2024.10.21,영산강,죽산보(영산강중류),광산,4.7,6.458,0.116,6.2
2024,10,2024.10.21,영산강,죽산보(영산강중류),나주,3.1,3.823,0.137,5.3
2024,10,2024.10.22,영산강,주암댐,주암댐,0.9,0.765,0.014,2.4
2024,10,2024.10.23,영산강,요천,요천3,1.6,2.091,0.154,6.1
2024,10,2024.10.24,영산강,지석천,지석천4,1.2,2.683,0.126,4.1
2024,10,2024.10.24,영산강,탐진강,탐진강5,1.3,1.966,0.108,5.9
2024,10,2024.10.24,영산강,황룡강,황룡강5,1.5,1.654,0.113,3.6
2024,10,2024.10.28,영산강,죽산보(영산강중류),문평천,2.9,5.957,0.512,3.9
2024,10,2024.10.28,영산강,죽산보(영산강중류),만봉천,1.3,2.989,0.132,3.8
2024,10,2024.10.28,영산강,죽산보(영산강중류),장성천2,3.7,3.925,0.365,5
2024,10,2024.10.28,영산강,죽산보(영산강중류),영산천,3.3,5.647,0.149,4.9
2024,10,2024.10.29,영산강,탐진강,탐진강4,1.7,1.561,0.057,3
2024,10,2024.10.30,영산강,섬진강하류,계산,0.6,1.721,0.048,2.6
2024,10,2024.10.28,영산강,영산강상류,우치,1.4,2.072,0.082,4.2
2024,10,2024.10.28,영산강,죽산보(영산강중류),죽산,4.4,2.79,0.121,4.9
2024,10,2024.10.28,영산강,죽산보(영산강중류),광산,2.9,4.815,0.108,5.4
2024,10,2024.10.28,영산강,죽산보(영산강중류),나주,4.3,3.387,0.127,4.8
2024,10,2024.10.28,영산강,지석천,지석천4,1.4,2.789,0.093,3.2
2024,10,2024.10.28,영산강,황룡강,황룡강5,1.8,1.423,0.053,4
2024,10,2024.10.29,영산강,영산강하구언,무안2,2.2,2.329,0.083,5
2024,10,2024.10.29,영산강,주암댐,주암댐,1.4,0.835,0.015,2.6
2024,10,2024.10.29,영산강,탐진강,탐진강5,1.4,1.684,0.059,2.6
2024,10,2024.10.30,영산강,요천,요천3,0.7,2.346,0.032,2.6
2024,11,2024.11.04,영산강,영산강상류,우치,2,1.465,0.065,3.9
2024,11,2024.11.04,영산강,영산강상류,광주천2,3.9,3.181,0.094,3.4
2024,11,2024.11.04,영산강,영산강상류,풍영정천2,5.1,1.965,0.135,5.6
2024,11,2024.11.04,영산강,죽산보(영산강중류),죽산,4.3,4.426,0.113,5.7
2024,11,2024.11.04,영산강,죽산보(영산강중류),평동천,4.2,3.052,0.125,5.7
2024,11,2024.11.04,영산강,죽산보(영산강중류),광산,3.6,3.274,0.157,4.9
2024,11,2024.11.04,영산강,죽산보(영산강중류),나주,3.9,3.579,0.164,4.6
2024,11,2024.11.04,영산강,지석천,지석천4,0.9,2.418,0.133,4.3
2024,11,2024.11.04,영산강,탐진강,탐진강4,1.3,1.556,0.062,3
2024,11,2024.11.04,영산강,탐진강,탐진강5,1.6,1.482,0.075,3.4
2024,11,2024.11.04,영산강,황룡강,황룡강5,2.3,1.467,0.055,3.9
2024,11,2024.11.05,영산강,고막원천,고막원천4,0.6,3.198,0.154,4.6
2024,11,2024.11.05,영산강,영산강하구언,무안2,2.3,2.591,0.077,4.4
2024,11,2024.11.05,영산강,영산강하류,삼포천2,5.2,2.877,0.308,9.8
2024,11,2024.11.05,영산강,영산강하류,함평,4.3,3.552,0.092,5.4
2024,11,2024.11.05,영산강,영산강하류,함평천3,4.2,3.735,0.173,6.3
2024,11,2024.11.05,영산강,영암천,영암천2,5,2.374,0.163,6.7
2024,11,2024.11.05,영산강,주암댐,주암댐,0.9,0.816,0.015,2.2
2024,11,2024.11.05,영산강,죽산보(영산강중류),영산포2,4.4,4.293,0.115,6.4
2024,11,2024.11.06,영산강,섬진강댐,관촌,0.8,1.701,0.011,2
2024,11,2024.11.06,영산강,섬진강댐하류,임실,0.9,1.649,0.011,3.3
2024,11,2024.11.06,영산강,섬진강하류,계산,0.8,1.8,0.042,2.9
2024,11,2024.11.06,영산강,오수천,오수천2,1,2,0.053,3
2024,11,2024.11.06,영산강,요천,요천3,1,2.218,0.035,3.1
2024,11,2024.11.06,영산강,주암댐,동복천2,0.9,1.304,0.015,1.8
2024,11,2024.11.07,영산강,죽산보(영산강중류),문평천,1.6,5.664,0.469,4.3
2024,11,2024.11.07,영산강,죽산보(영산강중류),만봉천,1.1,2.328,0.094,3.7
2024,11,2024.11.07,영산강,죽산보(영산강중류),장성천2,1.7,5.25,0.311,4.4
2024,11,2024.11.07,영산강,죽산보(영산강중류),영산천,0.7,4.849,0.105,3.6
2024,11,2024.11.11,영산강,고막원천,고막원천4,1.2,3.062,0.141,5.4
2024,11,2024.11.11,영산강,영산강상류,우치,1.2,1.324,0.055,4
2024,11,2024.11.11,영산강,영산강하구언,무안2,1.5,2.706,0.072,4.9
2024,11,2024.11.11,영산강,영산강하류,삼포천2,3.4,2.65,0.165,8.1
2024,11,2024.11.11,영산강,영산강하류,함평,3.2,3.634,0.078,5.3
2024,11,2024.11.11,영산강,영산강하류,함평천3,1.4,3.352,0.103,5
2024,11,2024.11.11,영산강,영암천,영암천2,2.6,2.71,0.087,5.5
2024,11,2024.11.11,영산강,죽산보(영산강중류),영산포2,3.5,3.048,0.093,5.9
2024,11,2024.11.11,영산강,죽산보(영산강중류),죽산,4.9,2.881,0.116,6.6
2024,11,2024.11.11,영산강,죽산보(영산강중류),광산,3.5,4.979,0.078,5.5
2024,11,2024.11.11,영산강,죽산보(영산강중류),나주,3.7,4.447,0.092,5.7
2024,11,2024.11.12,영산강,주암댐,주암댐,1,0.782,0.011,2.7
2024,11,2024.11.13,영산강,섬진강댐,관촌,1.4,1.438,0.011,1.8
2024,11,2024.11.13,영산강,섬진강댐하류,임실,1.9,1.524,0.011,4.9
2024,11,2024.11.13,영산강,섬진강하류,계산,0.9,1.447,0.024,2.4
2024,11,2024.11.13,영산강,영산강상류,풍영정천2,2.4,2.205,0.109,4.7
2024,11,2024.11.13,영산강,오수천,오수천2,0.9,1.937,0.041,2.6
2024,11,2024.11.13,영산강,요천,요천3,0.8,2.553,0.025,2.6
2024,11,2024.11.14,영산강,영산강상류,광주천2,4.1,5.538,0.078,4.8
2024,11,2024.11.14,영산강,주암댐,동복천2,0.5,0.95,0.013,1.9
2024,11,2024.11.14,영산강,죽산보(영산강중류),문평천,2,5.13,0.387,3.5
2024,11,2024.11.14,영산강,죽산보(영산강중류),만봉천,1,2.253,0.086,3.1
2024,11,2024.11.14,영산강,죽산보(영산강중류),평동천,2.3,7.605,0.214,5.4
2024,11,2024.11.14,영산강,죽산보(영산강중류),장성천2,2.3,4.74,0.358,4
2024,11,2024.11.14,영산강,죽산보(영산강중류),영산천,0.9,5.064,0.079,3.5
2024,11,2024.11.14,영산강,지석천,지석천4,1,2.84,0.107,3.1
2024,11,2024.11.14,영산강,탐진강,탐진강4,1.1,1.486,0.048,2.6
2024,11,2024.11.14,영산강,탐진강,탐진강5,0.9,1.266,0.032,2.5
2024,11,2024.11.14,영산강,황룡강,황룡강5,1.7,1.084,0.041,3.9
2024,11,2024.11.18,영산강,영산강상류,우치,1.6,1.717,0.105,2.9
2024,11,2024.11.18,영산강,영산강상류,광주천2,2.8,6.33,0.053,4.5
2024,11,2024.11.18,영산강,영산강상류,풍영정천2,2.6,2.848,0.11,4
2024,11,2024.11.18,영산강,죽산보(영산강중류),죽산,2.4,3.252,0.081,4.6
2024,11,2024.11.18,영산강,죽산보(영산강중류),평동천,3,8.599,0.286,4.2
2024,11,2024.11.18,영산강,죽산보(영산강중류),광산,4.7,5.841,0.073,5.5
2024,11,2024.11.18,영산강,죽산보(영산강중류),나주,3.5,4.064,0.1,4.2
2024,11,2024.11.18,영산강,지석천,지석천4,0.8,4.143,0.224,2.7
2024,11,2024.11.18,영산강,황룡강,황룡강5,1.7,1.07,0.045,3.5
2024,11,2024.11.19,영산강,고막원천,고막원천4,2.9,2.453,0.1,5.3
2024,11,2024.11.19,영산강,영산강하구언,무안2,0.8,2.703,0.061,4.3
2024,11,2024.11.19,영산강,영산강하류,삼포천2,3.3,2.562,0.107,6.7
2024,11,2024.11.19,영산강,영산강하류,함평,2.1,3.454,0.08,4.4
2024,11,2024.11.19,영산강,영산강하류,함평천3,1.9,3.8,0.11,4.8
2024,11,2024.11.19,영산강,영암천,영암천2,3.8,2.407,0.094,5.4
2024,11,2024.11.19,영산강,주암댐,주암댐,1.2,0.847,0.014,2.4
2024,11,2024.11.19,영산강,죽산보(영산강중류),영산포2,1.8,2.863,0.078,4.2
2024,11,2024.11.20,영산강,섬진강댐,관촌,1.1,1.457,0.008,2
2024,11,2024.11.20,영산강,섬진강댐하류,임실,1.1,1.569,0.006,3.3
2024,11,2024.11.20,영산강,섬진강하류,계산,0.9,1.523,0.016,2.4
2024,11,2024.11.20,영산강,오수천,오수천2,1.6,1.923,0.025,2.7
2024,11,2024.11.20,영산강,요천,요천3,0.9,2.857,0.023,2.6
2024,11,2024.11.21,영산강,주암댐,동복천2,0.8,0.994,0.01,2
2024,11,2024.11.21,영산강,죽산보(영산강중류),문평천,1.6,1.828,0.06,4.1
2024,11,2024.11.21,영산강,죽산보(영산강중류),만봉천,1,2.342,0.064,3
2024,11,2024.11.21,영산강,죽산보(영산강중류),장성천2,1.7,4.384,0.236,4.1
2024,11,2024.11.21,영산강,죽산보(영산강중류),영산천,1,5.696,0.097,3.8
2024,11,2024.11.21,영산강,탐진강,탐진강4,1.4,1.947,0.055,3.1
2024,11,2024.11.21,영산강,탐진강,탐진강5,1,1.415,0.03,3.3
2024,11,2024.11.25,영산강,영산강상류,우치,1.5,1.733,0.047,4.5
2024,11,2024.11.25,영산강,영산강상류,광주천2,3.7,8.63,0.06,4.6
2024,11,2024.11.25,영산강,영산강상류,풍영정천2,2,3.318,0.121,3.9
2024,11,2024.11.25,영산강,죽산보(영산강중류),죽산,2.9,3.608,0.053,5.4
2024,11,2024.11.25,영산강,죽산보(영산강중류),평동천,1.8,8.885,0.229,4.4
2024,11,2024.11.25,영산강,죽산보(영산강중류),광산,4.6,7.491,0.053,6.4
2024,11,2024.11.25,영산강,죽산보(영산강중류),나주,3.6,5.127,0.063,5
2024,11,2024.11.25,영산강,지석천,지석천4,1.3,3.381,0.094,3.4
2024,11,2024.11.25,영산강,황룡강,황룡강5,3.8,0.954,0.061,5.7
2024,11,2024.11.26,영산강,섬진강댐,관촌,1,1.562,0.013,2
2024,11,2024.11.26,영산강,영산강하구언,무안2,1.1,2.613,0.044,5
2024,11,2024.11.26,영산강,요천,요천3,1.3,3.271,0.025,2.7
2024,11,2024.11.26,영산강,주암댐,동복천2,1.7,1.177,0.022,2.8
2024,11,2024.11.26,영산강,주암댐,주암댐,0.8,0.822,0.009,2.6
2024,11,2024.11.26,영산강,탐진강,탐진강5,1.3,1.415,0.036,3.2
2024,11,2024.11.28,영산강,섬진강댐하류,임실,0.7,1.577,0.011,3.2
2024,11,2024.11.28,영산강,오수천,오수천2,1.1,2.339,0.031,2.2
2024,11,2024.11.28,영산강,탐진강,탐진강4,2.3,2.078,0.064,4.1
2024,11,2024.11.29,영산강,섬진강하류,계산,1.9,1.89,0.032,3.5
2024,11,2024.11.29,영산강,죽산보(영산강중류),문평천,1.5,3.437,0.194,3.8
2024,11,2024.11.29,영산강,죽산보(영산강중류),만봉천,1.2,2.293,0.077,3.3
2024,11,2024.11.29,영산강,죽산보(영산강중류),장성천2,2.1,4.248,0.266,4.9
2024,11,2024.11.29,영산강,죽산보(영산강중류),영산천,1.6,5.413,0.098,4.6
2024,12,2024.12.02,영산강,영산강상류,우치,1.6,2.563,0.085,4.7
2024,12,2024.12.02,영산강,영산강상류,광주천2,3.7,3.73,0.064,4.5
2024,12,2024.12.02,영산강,영산강상류,풍영정천2,6.4,2.773,0.098,8.1
2024,12,2024.12.02,영산강,죽산보(영산강중류),죽산,4.5,6.475,0.082,5.2
2024,12,2024.12.02,영산강,죽산보(영산강중류),평동천,3.2,6.163,0.157,5.3
2024,12,2024.12.02,영산강,죽산보(영산강중류),광산,4.9,4.346,0.202,6.3
2024,12,2024.12.02,영산강,죽산보(영산강중류),나주,5.3,4.384,0.194,6.2
2024,12,2024.12.02,영산강,지석천,지석천4,2.1,2.929,0.098,3.4
2024,12,2024.12.02,영산강,황룡강,황룡강5,4.9,1.862,0.125,6.8
2024,12,2024.12.03,영산강,고막원천,고막원천4,5.3,3.575,0.169,6.1
2024,12,2024.12.03,영산강,영산강하구언,무안2,1.8,2.578,0.047,5
2024,12,2024.12.03,영산강,영산강하류,삼포천2,3.5,3.433,0.11,6.3
2024,12,2024.12.03,영산강,영산강하류,함평,2.6,4.894,0.069,5.7
2024,12,2024.12.03,영산강,영산강하류,함평천3,3.4,4.559,0.174,6.4
2024,12,2024.12.03,영산강,영암천,영암천2,3.7,2.536,0.069,6.2
2024,12,2024.12.03,영산강,주암댐,주암댐,1.2,0.85,0.01,2.6
2024,12,2024.12.03,영산강,죽산보(영산강중류),영산포2,3,6.173,0.069,5.6
2024,12,2024.12.04,영산강,섬진강댐,관촌,0.4,2.788,0.01,2.1
2024,12,2024.12.04,영산강,섬진강댐하류,임실,0.9,1.631,0.006,2.9
2024,12,2024.12.04,영산강,섬진강하류,계산,0.7,1.979,0.026,3.1
2024,12,2024.12.04,영산강,오수천,오수천2,1.4,2.619,0.03,4
2024,12,2024.12.04,영산강,요천,요천3,0.7,2.755,0.016,2.5
2024,12,2024.12.05,영산강,주암댐,동복천2,0.8,0.933,0.01,1.8
2024,12,2024.12.05,영산강,죽산보(영산강중류),문평천,4.2,6.735,0.735,5.4
2024,12,2024.12.05,영산강,죽산보(영산강중류),만봉천,0.9,2.395,0.065,3
2024,12,2024.12.05,영산강,죽산보(영산강중류),장성천2,1.9,5.082,0.356,4.7
2024,12,2024.12.05,영산강,죽산보(영산강중류),영산천,2.6,4.898,0.05,5
2024,12,2024.12.05,영산강,탐진강,탐진강4,1.3,1.837,0.06,3.7
2024,12,2024.12.05,영산강,탐진강,탐진강5,1,1.483,0.031,2.8
2024,12,2024.12.09,영산강,영산강상류,우치,1.8,2.655,0.079,3.7
2024,12,2024.12.09,영산강,영산강상류,광주천2,4.4,8.768,0.068,5.1
2024,12,2024.12.09,영산강,영산강상류,풍영정천2,4.2,3.155,0.099,4
2024,12,2024.12.09,영산강,주암댐,주암댐,1,0.798,0.01,2.3
2024,12,2024.12.09,영산강,죽산보(영산강중류),죽산,4.2,4.247,0.166,5.8
2024,12,2024.12.09,영산강,죽산보(영산강중류),평동천,3.1,9.496,0.265,4.9
2024,12,2024.12.09,영산강,죽산보(영산강중류),광산,4,7.796,0.104,6.9
2024,12,2024.12.09,영산강,죽산보(영산강중류),나주,4.2,6.512,0.117,5.8
2024,12,2024.12.09,영산강,지석천,지석천4,1.2,3.603,0.09,3.2
2024,12,2024.12.09,영산강,탐진강,탐진강4,1.5,1.976,0.07,3
2024,12,2024.12.09,영산강,탐진강,탐진강5,1.2,1.357,0.03,2.3
2024,12,2024.12.09,영산강,황룡강,황룡강5,3.8,1.288,0.07,5.7
2024,12,2024.12.10,영산강,고막원천,고막원천4,4.2,3.564,0.173,6
2024,12,2024.12.10,영산강,영산강하구언,무안2,1.4,2.584,0.043,5.4
2024,12,2024.12.10,영산강,영산강하류,삼포천2,3.6,3.827,0.095,6.4
2024,12,2024.12.10,영산강,영산강하류,함평,3.4,5.905,0.081,6.6
2024,12,2024.12.10,영산강,영산강하류,함평천3,2.3,4.267,0.112,5.4
2024,12,2024.12.10,영산강,영암천,영암천2,2.1,2.653,0.064,4.9
2024,12,2024.12.10,영산강,죽산보(영산강중류),영산포2,3.2,4.428,0.117,6.5
2024,12,2024.12.11,영산강,섬진강댐,관촌,0.5,2.24,0.008,1.4
2024,12,2024.12.11,영산강,섬진강댐하류,임실,1.5,1.584,0.006,2.8
2024,12,2024.12.11,영산강,섬진강하류,계산,1.2,2.068,0.012,2.5
2024,12,2024.12.11,영산강,오수천,오수천2,1.6,2.236,0.016,2.3
2024,12,2024.12.11,영산강,요천,요천3,1.5,3.17,0.014,2.4
2024,12,2024.12.12,영산강,주암댐,동복천2,0.6,0.931,0.006,1.4
2024,12,2024.12.12,영산강,죽산보(영산강중류),문평천,2,9.879,1.37,5.1
2024,12,2024.12.12,영산강,죽산보(영산강중류),만봉천,1.8,2.523,0.066,2.7
2024,12,2024.12.12,영산강,죽산보(영산강중류),장성천2,1.5,4.928,0.327,4.4
2024,12,2024.12.12,영산강,죽산보(영산강중류),영산천,2.9,5.972,0.044,3.9
2024,12,2024.12.16,영산강,섬진강댐,관촌,0.6,2.184,0.004,1.1
2024,12,2024.12.16,영산강,영산강상류,우치,2,2.948,0.068,2.6
2024,12,2024.12.16,영산강,요천,요천3,1.7,3.632,0.011,2.1
2024,12,2024.12.16,영산강,주암댐,동복천2,0.6,1.018,0.01,1.3
2024,12,2024.12.16,영산강,죽산보(영산강중류),죽산,5.4,5.131,0.08,5.1
2024,12,2024.12.16,영산강,죽산보(영산강중류),광산,3.8,7.244,0.07,4.8
2024,12,2024.12.16,영산강,죽산보(영산강중류),나주,4.4,7.222,0.091,5.3
2024,12,2024.12.16,영산강,지석천,지석천4,1.6,4.09,0.094,2.4
2024,12,2024.12.16,영산강,탐진강,탐진강5,1.5,1.511,0.03,2
2024,12,2024.12.16,영산강,황룡강,황룡강5,3.3,1.614,0.044,3.5
2024,12,2024.12.17,영산강,고막원천,고막원천4,4.6,3.491,0.201,6.4
2024,12,2024.12.17,영산강,섬진강하류,계산,1.3,2.048,0.014,2
2024,12,2024.12.17,영산강,영산강하구언,무안2,1.6,2.598,0.029,4.2
2024,12,2024.12.17,영산강,영산강하류,삼포천2,4.6,3.856,0.084,6.2
2024,12,2024.12.17,영산강,영산강하류,함평,3.1,4.258,0.102,4.8
2024,12,2024.12.17,영산강,영산강하류,함평천3,2.5,4.652,0.109,4.5
2024,12,2024.12.17,영산강,영암천,영암천2,2.8,2.675,0.053,4.3
2024,12,2024.12.17,영산강,주암댐,주암댐,0.8,0.781,0.01,1.9
2024,12,2024.12.17,영산강,죽산보(영산강중류),영산포2,4.1,4.423,0.087,5.5
2024,12,2024.12.23,영산강,영산강상류,우치,1.1,2.745,0.049,3.4
2024,12,2024.12.23,영산강,영산강하구언,무안2,1,2.565,0.027,4.3
2024,12,2024.12.23,영산강,요천,요천3,1.3,3.824,0.02,3.1
2024,12,2024.12.23,영산강,주암댐,주암댐,0.9,0.873,0.012,2.6
2024,12,2024.12.23,영산강,죽산보(영산강중류),죽산,6.2,6.848,0.086,7.2
2024,12,2024.12.23,영산강,죽산보(영산강중류),광산,4.1,8.366,0.073,6.3
2024,12,2024.12.23,영산강,죽산보(영산강중류),나주,3.7,6.875,0.094,5.7
2024,12,2024.12.23,영산강,지석천,지석천4,1.2,5.867,0.113,3.3
2024,12,2024.12.23,영산강,탐진강,탐진강5,1.1,1.384,0.023,2.5
2024,12,2024.12.23,영산강,황룡강,황룡강5,6,1.809,0.073,6.3
2025,1,2025.01.02,영산강,영산강상류,우치,0.9,2.727,0.08,3.4
2025,1,2025.01.02,영산강,영산강하구언,무안2,2,2.846,0.026,4.4
2025,1,2025.01.02,영산강,요천,요천3,0.6,3.872,0.017,2.6
2025,1,2025.01.02,영산강,주암댐,주암댐,0.4,0.811,0.007,2.2
2025,1,2025.01.02,영산강,죽산보(영산강중류),죽산,4.6,7.147,0.071,6.7
2025,1,2025.01.02,영산강,죽산보(영산강중류),광산,3.7,8.135,0.089,6.2
2025,1,2025.01.02,영산강,죽산보(영산강중류),나주,3.8,7.525,0.088,5.9
2025,1,2025.01.02,영산강,지석천,지석천4,1.5,5.373,0.088,3.2
2025,1,2025.01.02,영산강,탐진강,탐진강5,1.3,1.491,0.032,2.6
2025,1,2025.01.02,영산강,황룡강,황룡강5,2.2,1.646,0.035,3.6
2025,1,2025.01.06,영산강,섬진강댐,관촌,0.7,2.491,0.005,2.2
2025,1,2025.01.06,영산강,주암댐,동복천2,1,1.061,0.012,2.1
2025,1,2025.01.14,영산강,고막원천,고막원천4,5.1,3.597,0.23,7
2025,1,2025.01.14,영산강,섬진강댐하류,임실,1.1,1.544,0.007,2.7
2025,1,2025.01.14,영산강,섬진강하류,계산,1.1,2.291,0.012,2.2
2025,1,2025.01.14,영산강,영산강상류,광주천2,1.7,6.861,0.084,4.4
2025,1,2025.01.14,영산강,영산강상류,풍영정천2,3.9,3.476,0.127,4.1
2025,1,2025.01.14,영산강,영산강하류,함평,3.2,6.264,0.069,6.4
2025,1,2025.01.14,영산강,오수천,오수천2,1.4,2.714,0.019,2.3
2025,1,2025.01.14,영산강,죽산보(영산강중류),영산포2,5.2,6.542,0.105,8
2025,1,2025.01.14,영산강,탐진강,탐진강4,1.4,1.923,0.114,3.4
2025,1,2025.01.15,영산강,영산강하류,삼포천2,5,7.171,0.444,10.2
2025,1,2025.01.15,영산강,영산강하류,함평천3,2.2,4.538,0.154,4.9
2025,1,2025.01.15,영산강,영암천,영암천2,4.1,3.073,0.087,5.5
2025,1,2025.01.15,영산강,죽산보(영산강중류),평동천,1.5,8.562,0.233,3.8
2025,1,2025.01.16,영산강,죽산보(영산강중류),문평천,2.5,5.502,0.56,3.8
2025,1,2025.01.16,영산강,죽산보(영산강중류),만봉천,1.5,3.105,0.144,2.7
2025,1,2025.01.16,영산강,죽산보(영산강중류),장성천2,2,5.222,0.291,3.9
2025,1,2025.01.16,영산강,죽산보(영산강중류),영산천,5.2,6.588,0.119,4.7
2025,1,2025.01.06,영산강,영산강상류,우치,1.1,2.915,0.057,3.3
2025,1,2025.01.06,영산강,영산강하구언,무안2,1,3.11,0.032,4.2
2025,1,2025.01.06,영산강,요천,요천3,1,4.351,0.015,2.5
2025,1,2025.01.06,영산강,죽산보(영산강중류),죽산,6.2,7.093,0.052,6.3
2025,1,2025.01.06,영산강,죽산보(영산강중류),광산,3.9,8.382,0.069,6.2
2025,1,2025.01.06,영산강,죽산보(영산강중류),나주,5,7.252,0.087,6.2
2025,1,2025.01.06,영산강,지석천,지석천4,1.9,5.854,0.086,3.3
2025,1,2025.01.06,영산강,탐진강,탐진강5,1.3,1.717,0.035,2.6
2025,1,2025.01.06,영산강,황룡강,황룡강5,2.7,1.812,0.037,3.9
2025,1,2025.01.07,영산강,주암댐,주암댐,0.5,0.879,0.005,1.8
2025,1,2025.01.14,영산강,섬진강댐,관촌,0.5,2.478,0.009,1.4
2025,1,2025.01.14,영산강,주암댐,동복천2,1.1,1.022,0.015,2
2025,1,2025.01.13,영산강,영산강상류,우치,1.2,2.799,0.074,3.4
2025,1,2025.01.13,영산강,요천,요천3,1.2,4.075,0.026,2.7
2025,1,2025.01.13,영산강,죽산보(영산강중류),죽산,5.1,7.11,0.139,7.9
2025,1,2025.01.13,영산강,죽산보(영산강중류),광산,4.7,9.131,0.447,7.4
2025,1,2025.01.13,영산강,죽산보(영산강중류),나주,4.4,8.64,0.193,6.2
2025,1,2025.01.13,영산강,지석천,지석천4,2.4,8.746,0.577,3.4
